CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book
718795083,Existing Customer,44,F,2,Graduate,Married,Unknown,Blue,26
720503508,Existing Customer,44,F,1,Uneducated,Divorced,Less than $40K,Blue,37
770762133,Existing Customer,52,F,3,High School,Married,Unknown,Blue,38
713555133,Attrited Customer,56,F,3,High School,Unknown,Less than $40K,Blue,44
711232608,Attrited Customer,47,F,5,High School,Single,Less than $40K,Blue,36
780322908,Existing Customer,52,F,3,Unknown,Married,Less than $40K,Blue,38
708207783,Existing Customer,50,F,3,High School,Single,Less than $40K,Blue,42
719590458,Attrited Customer,44,F,4,Graduate,Married,Less than $40K,Blue,36
778679883,Existing Customer,39,M,2,Graduate,Single,$60K - $80K,Blue,19
780230208,Existing Customer,53,M,2,College,Married,$40K - $60K,Blue,40
827703258,Existing Customer,42,M,4,High School,Married,$60K - $80K,Blue,38
807379833,Attrited Customer,48,M,3,Graduate,Divorced,$40K - $60K,Blue,43
711178383,Existing Customer,47,M,2,Post-Graduate,Married,$80K - $120K,Blue,35
712203333,Existing Customer,51,M,3,Graduate,Married,$80K - $120K,Blue,39
709261383,Existing Customer,56,F,3,Graduate,Married,$40K - $60K,Blue,36
715829358,Existing Customer,33,F,4,College,Married,$40K - $60K,Blue,26
713213133,Existing Customer,36,M,2,Graduate,Single,$40K - $60K,Blue,36
778860783,Attrited Customer,57,M,2,Unknown,Divorced,$120K +,Blue,38
779442783,Existing Customer,39,F,1,Graduate,Single,Less than $40K,Blue,21
780008358,Attrited Customer,59,M,0,Uneducated,Unknown,$60K - $80K,Blue,48
721274208,Attrited Customer,41,F,2,High School,Single,Less than $40K,Blue,36
714076683,Attrited Customer,29,F,0,College,Married,Less than $40K,Blue,19
788791383,Existing Customer,39,F,3,High School,Married,$40K - $60K,Blue,21
709459608,Existing Customer,47,F,2,Unknown,Unknown,$40K - $60K,Blue,36
711560058,Existing Customer,49,M,1,High School,Married,$60K - $80K,Blue,36
717657333,Existing Customer,43,F,3,Graduate,Single,Less than $40K,Blue,36
812218908,Attrited Customer,46,F,2,Unknown,Married,Less than $40K,Blue,36
787482033,Attrited Customer,60,M,1,High School,Divorced,$80K - $120K,Blue,48
779141658,Existing Customer,48,M,4,Graduate,Married,$80K - $120K,Blue,33
813810333,Attrited Customer,50,M,3,Post-Graduate,Married,$60K - $80K,Blue,45
789613083,Existing Customer,47,M,3,Uneducated,Divorced,$60K - $80K,Blue,41
794540883,Existing Customer,56,F,1,Post-Graduate,Married,$40K - $60K,Blue,38
811889808,Existing Customer,43,M,3,Graduate,Married,$80K - $120K,Blue,38
720509433,Existing Customer,51,F,2,College,Single,Less than $40K,Blue,31
715091208,Existing Customer,42,M,3,High School,Married,$80K - $120K,Blue,36
719269308,Existing Customer,49,F,2,Graduate,Unknown,Less than $40K,Blue,36
718200333,Existing Customer,47,F,3,Uneducated,Single,Less than $40K,Blue,41
713487633,Existing Customer,44,M,3,Post-Graduate,Married,$80K - $120K,Blue,32
789363408,Existing Customer,44,M,3,High School,Married,$120K +,Silver,34
713916708,Existing Customer,53,M,3,Graduate,Single,$120K +,Gold,43
823833483,Existing Customer,41,M,3,Graduate,Single,$40K - $60K,Blue,37
717756258,Existing Customer,49,M,2,Unknown,Married,$120K +,Blue,38
712879158,Existing Customer,49,M,1,High School,Married,$60K - $80K,Gold,36
709474683,Existing Customer,42,F,3,College,Married,Less than $40K,Blue,13
772313358,Existing Customer,50,M,3,High School,Single,$80K - $120K,Blue,39
711856683,Existing Customer,51,M,3,Post-Graduate,Married,$40K - $60K,Blue,36
718530258,Existing Customer,52,F,3,Uneducated,Divorced,Less than $40K,Blue,36
716288208,Existing Customer,48,M,3,Graduate,Single,$60K - $80K,Blue,36
718712583,Existing Customer,44,M,2,Uneducated,Married,$80K - $120K,Blue,33
806432433,Existing Customer,40,F,2,High School,Single,$40K - $60K,Blue,35
720074583,Existing Customer,42,M,1,Graduate,Unknown,$80K - $120K,Blue,36
768848658,Existing Customer,43,F,3,Unknown,Single,Unknown,Blue,37
709895508,Existing Customer,42,M,3,Graduate,Married,Less than $40K,Blue,36
711542358,Existing Customer,42,F,4,High School,Married,Less than $40K,Gold,36
718773333,Existing Customer,51,F,4,Unknown,Single,Less than $40K,Blue,40
816832383,Existing Customer,61,F,1,High School,Single,Less than $40K,Blue,56
714042108,Existing Customer,59,M,0,Uneducated,Single,$40K - $60K,Blue,36
714664683,Existing Customer,46,F,4,Uneducated,Married,Less than $40K,Blue,37
713894358,Existing Customer,51,M,2,Post-Graduate,Unknown,$80K - $120K,Gold,46
715436883,Existing Customer,48,F,3,Post-Graduate,Married,Less than $40K,Blue,36
715260558,Existing Customer,44,F,4,High School,Single,$40K - $60K,Blue,36
713664258,Existing Customer,56,M,2,Unknown,Single,$40K - $60K,Blue,48
713364783,Existing Customer,42,F,1,Post-Graduate,Single,Less than $40K,Blue,28
718078008,Existing Customer,40,M,2,College,Divorced,$60K - $80K,Blue,36
798546408,Existing Customer,61,F,1,College,Single,Less than $40K,Blue,55
779018508,Existing Customer,45,M,4,Uneducated,Single,$80K - $120K,Blue,35
802668333,Attrited Customer,49,M,2,Graduate,Single,$80K - $120K,Blue,43
718320933,Existing Customer,47,M,3,Uneducated,Married,$60K - $80K,Blue,36
789016983,Existing Customer,45,F,3,High School,Married,Less than $40K,Blue,32
713907633,Existing Customer,43,M,3,College,Unknown,$60K - $80K,Blue,36
708474333,Existing Customer,42,M,3,Graduate,Married,$60K - $80K,Blue,29
778894233,Existing Customer,42,M,5,High School,Unknown,$80K - $120K,Blue,23
717244683,Existing Customer,43,F,3,College,Married,Unknown,Blue,36
711410958,Existing Customer,40,M,3,High School,Married,$60K - $80K,Blue,28
799711833,Existing Customer,50,F,3,College,Married,Unknown,Blue,44
714047733,Existing Customer,53,F,3,Graduate,Single,$40K - $60K,Blue,45
710061783,Attrited Customer,49,M,1,Graduate,Married,$40K - $60K,Blue,40
711082908,Existing Customer,44,M,4,Uneducated,Single,$80K - $120K,Blue,31
721190358,Existing Customer,49,M,4,Unknown,Unknown,$80K - $120K,Blue,29
712760208,Existing Customer,42,F,4,Graduate,Married,Unknown,Blue,31
751563933,Existing Customer,43,F,3,High School,Married,Less than $40K,Blue,36
815498733,Existing Customer,51,F,3,Unknown,Single,Less than $40K,Blue,46
718433508,Existing Customer,40,F,3,Uneducated,Unknown,Less than $40K,Blue,30
720935658,Existing Customer,57,F,4,Post-Graduate,Single,Less than $40K,Blue,45
714754533,Existing Customer,51,M,0,Doctorate,Single,$120K +,Platinum,44
714713508,Existing Customer,49,M,2,Doctorate,Divorced,$80K - $120K,Blue,36
715038033,Existing Customer,61,M,1,Graduate,Single,Less than $40K,Blue,54
809169858,Existing Customer,62,M,2,Graduate,Single,$60K - $80K,Blue,56
718379358,Existing Customer,39,M,1,Unknown,Single,$80K - $120K,Silver,28
779456508,Existing Customer,52,M,2,Graduate,Divorced,$60K - $80K,Blue,34
708907833,Existing Customer,38,F,1,High School,Single,Unknown,Blue,27
708693558,Existing Customer,50,F,3,High School,Single,Less than $40K,Silver,38
718665933,Existing Customer,43,M,3,Unknown,Divorced,$120K +,Blue,30
816073983,Existing Customer,53,F,2,College,Single,Less than $40K,Blue,48
715851333,Existing Customer,42,M,4,High School,Married,$60K - $80K,Blue,27
712884408,Existing Customer,43,F,1,High School,Single,Unknown,Blue,30
715404783,Existing Customer,43,F,4,Graduate,Married,Less than $40K,Blue,35
773356008,Existing Customer,57,M,2,Post-Graduate,Divorced,$60K - $80K,Blue,51
789525408,Existing Customer,50,F,0,Uneducated,Married,Less than $40K,Blue,42
721212258,Existing Customer,48,M,4,High School,Single,$120K +,Blue,40
719625933,Existing Customer,41,M,3,Graduate,Married,$120K +,Blue,36
714304458,Existing Customer,44,M,3,High School,Married,$60K - $80K,Blue,36
819975183,Existing Customer,44,F,4,College,Single,$40K - $60K,Silver,39
785515533,Existing Customer,43,F,2,College,Married,Less than $40K,Blue,37
720712533,Existing Customer,51,M,3,Graduate,Married,$80K - $120K,Gold,36
709861008,Existing Customer,47,M,4,Post-Graduate,Married,$80K - $120K,Blue,30
713911233,Existing Customer,47,F,3,Doctorate,Single,$40K - $60K,Silver,39
712580958,Existing Customer,38,M,1,High School,Single,$120K +,Blue,30
719473458,Existing Customer,46,M,3,High School,Single,$40K - $60K,Blue,42
711764733,Existing Customer,41,F,4,Uneducated,Unknown,$40K - $60K,Silver,36
794124708,Existing Customer,47,M,2,Graduate,Unknown,$80K - $120K,Blue,41
780707733,Existing Customer,41,M,1,Graduate,Married,$80K - $120K,Blue,30
780620883,Existing Customer,49,F,2,Uneducated,Single,$40K - $60K,Blue,37
720849708,Existing Customer,44,M,4,Graduate,Single,$80K - $120K,Blue,37
789312033,Attrited Customer,48,F,4,Post-Graduate,Single,Less than $40K,Blue,38
778742358,Existing Customer,44,M,4,Graduate,Married,$60K - $80K,Blue,24
719658858,Existing Customer,50,F,4,Doctorate,Married,Unknown,Silver,36
713425383,Attrited Customer,59,F,1,High School,Single,Less than $40K,Blue,46
770842833,Attrited Customer,49,F,3,High School,Married,Unknown,Silver,36
712029783,Existing Customer,42,M,4,Uneducated,Single,$80K - $120K,Silver,36
718893333,Existing Customer,52,M,3,Graduate,Married,$60K - $80K,Blue,36
711203658,Existing Customer,46,M,3,Graduate,Unknown,$40K - $60K,Blue,34
718567758,Existing Customer,41,M,1,College,Married,$40K - $60K,Blue,32
771719283,Existing Customer,39,F,4,Doctorate,Married,Less than $40K,Blue,27
717926358,Existing Customer,46,F,2,Graduate,Single,Less than $40K,Blue,30
779751258,Existing Customer,45,F,2,Graduate,Married,Less than $40K,Blue,31
774491958,Existing Customer,53,M,3,High School,Single,$60K - $80K,Blue,47
713428833,Existing Customer,42,M,3,Unknown,Married,$80K - $120K,Blue,32
714166833,Existing Customer,44,F,3,Graduate,Single,Less than $40K,Silver,34
809464608,Attrited Customer,47,F,3,High School,Married,Unknown,Silver,31
789681708,Existing Customer,46,M,3,Uneducated,Married,$60K - $80K,Gold,33
713102733,Existing Customer,38,F,3,Graduate,Single,Less than $40K,Gold,31
715195383,Existing Customer,46,F,3,Graduate,Divorced,Less than $40K,Blue,36
812408058,Existing Customer,39,M,2,Unknown,Unknown,$120K +,Blue,34
787226508,Existing Customer,47,M,2,College,Single,$60K - $80K,Blue,41
713537733,Existing Customer,46,M,4,Doctorate,Unknown,$60K - $80K,Gold,36
715170183,Existing Customer,45,M,2,Graduate,Married,$40K - $60K,Blue,36
717109983,Existing Customer,50,F,2,High School,Married,$40K - $60K,Blue,39
713208033,Existing Customer,43,F,3,High School,Married,Less than $40K,Blue,36
712788258,Existing Customer,48,M,3,College,Married,$40K - $60K,Blue,34
758382183,Existing Customer,50,F,3,Graduate,Unknown,Less than $40K,Blue,43
715469583,Existing Customer,40,F,2,Graduate,Unknown,$40K - $60K,Blue,36
709235058,Existing Customer,46,M,4,College,Married,$40K - $60K,Silver,36
714786483,Existing Customer,45,M,4,College,Single,$60K - $80K,Blue,35
713299758,Existing Customer,53,M,1,High School,Single,Less than $40K,Blue,36
771912408,Existing Customer,49,F,2,Graduate,Married,Less than $40K,Blue,38
721445658,Existing Customer,52,F,2,Post-Graduate,Single,Less than $40K,Blue,34
719787633,Existing Customer,47,M,0,Graduate,Married,$80K - $120K,Silver,36
713697933,Existing Customer,47,M,2,Uneducated,Single,$80K - $120K,Blue,36
712208658,Existing Customer,43,M,2,High School,Single,$60K - $80K,Blue,33
708219108,Existing Customer,49,M,3,College,Divorced,$80K - $120K,Blue,38
709065483,Existing Customer,40,F,3,College,Divorced,$40K - $60K,Blue,28
715237683,Existing Customer,53,F,4,Graduate,Single,Less than $40K,Blue,44
712925808,Attrited Customer,51,F,1,Unknown,Married,$40K - $60K,Blue,36
788931558,Existing Customer,46,M,2,High School,Single,$40K - $60K,Blue,32
717521508,Existing Customer,41,M,3,High School,Single,$80K - $120K,Gold,28
713688933,Existing Customer,42,F,0,Unknown,Married,Less than $40K,Blue,28
712405908,Existing Customer,50,M,2,High School,Unknown,$120K +,Blue,40
789298833,Existing Customer,51,M,2,Uneducated,Divorced,$80K - $120K,Blue,40
715729683,Existing Customer,44,M,3,High School,Single,$120K +,Silver,36
717682233,Existing Customer,49,M,4,Uneducated,Married,$60K - $80K,Blue,36
712266633,Existing Customer,51,F,2,Unknown,Married,$40K - $60K,Blue,36
719272458,Existing Customer,53,F,5,Graduate,Single,$40K - $60K,Blue,41
780769308,Existing Customer,49,F,4,Unknown,Single,Less than $40K,Blue,29
721468533,Existing Customer,59,M,1,Graduate,Single,Unknown,Blue,36
816615633,Existing Customer,47,F,2,Doctorate,Married,$40K - $60K,Blue,42
720167508,Existing Customer,50,M,3,Uneducated,Single,$80K - $120K,Blue,35
711152658,Existing Customer,44,M,4,Graduate,Single,$120K +,Silver,36
771772083,Existing Customer,48,M,4,Graduate,Married,$60K - $80K,Blue,37
708419733,Attrited Customer,47,M,3,College,Single,$60K - $80K,Blue,39
709372608,Existing Customer,43,M,4,Uneducated,Married,$60K - $80K,Blue,31
788907033,Existing Customer,40,M,2,High School,Unknown,$80K - $120K,Blue,26
711136008,Existing Customer,41,M,4,Graduate,Single,$80K - $120K,Blue,33
716691783,Existing Customer,46,F,3,High School,Single,Less than $40K,Blue,36
812618883,Existing Customer,47,M,2,High School,Divorced,Unknown,Silver,42
715908558,Existing Customer,44,M,0,Graduate,Unknown,$60K - $80K,Silver,36
718024908,Existing Customer,52,F,2,Graduate,Unknown,Less than $40K,Blue,40
709558608,Existing Customer,39,M,3,Uneducated,Single,$80K - $120K,Blue,31
824177733,Existing Customer,53,F,2,High School,Single,Less than $40K,Blue,49
719784708,Existing Customer,49,M,0,Unknown,Married,$80K - $120K,Blue,36
717535083,Existing Customer,52,F,2,Post-Graduate,Married,Less than $40K,Blue,40
712453308,Existing Customer,46,M,4,High School,Divorced,$40K - $60K,Silver,36
721008933,Existing Customer,44,F,2,Graduate,Divorced,$40K - $60K,Blue,36
720859533,Existing Customer,52,F,2,High School,Single,$40K - $60K,Blue,39
789556533,Existing Customer,52,M,4,Graduate,Married,$80K - $120K,Blue,45
717656433,Existing Customer,50,F,2,Graduate,Single,Less than $40K,Blue,40
792524358,Existing Customer,55,M,3,High School,Single,$80K - $120K,Gold,49
758211483,Existing Customer,45,M,5,Unknown,Married,$60K - $80K,Blue,38
801380808,Attrited Customer,44,M,2,Doctorate,Married,$80K - $120K,Blue,38
716329383,Attrited Customer,46,F,3,Graduate,Single,Less than $40K,Blue,36
716871633,Existing Customer,49,M,1,Uneducated,Single,$120K +,Blue,38
718491708,Existing Customer,53,F,2,College,Single,Unknown,Blue,38
787502883,Existing Customer,60,F,1,Doctorate,Single,Unknown,Silver,48
715183308,Existing Customer,47,M,3,Post-Graduate,Unknown,Unknown,Silver,38
713872833,Existing Customer,54,F,2,Graduate,Single,$40K - $60K,Blue,41
708535158,Existing Customer,39,M,2,Post-Graduate,Unknown,$80K - $120K,Blue,29
711658758,Existing Customer,46,F,3,Uneducated,Married,Less than $40K,Blue,35
717248583,Existing Customer,43,F,3,College,Married,Less than $40K,Silver,34
713087958,Existing Customer,53,M,4,High School,Divorced,$120K +,Blue,36
721495458,Existing Customer,44,M,3,Graduate,Married,$60K - $80K,Blue,32
786097158,Existing Customer,48,M,2,High School,Married,$40K - $60K,Blue,42
712219083,Existing Customer,41,M,3,Uneducated,Single,$80K - $120K,Blue,28
715327683,Attrited Customer,45,F,4,Post-Graduate,Single,Less than $40K,Blue,36
715624533,Existing Customer,41,F,3,Unknown,Unknown,$40K - $60K,Blue,30
715599633,Existing Customer,51,M,1,College,Married,$80K - $120K,Silver,38
718958583,Attrited Customer,44,M,4,Post-Graduate,Single,$80K - $120K,Blue,36
717397983,Existing Customer,39,M,2,Uneducated,Single,$60K - $80K,Blue,29
715037133,Existing Customer,40,M,3,Doctorate,Unknown,Less than $40K,Blue,36
818767458,Existing Customer,41,M,3,Graduate,Married,$120K +,Blue,36
778863258,Attrited Customer,46,F,4,Unknown,Married,Unknown,Blue,27
712075083,Attrited Customer,50,M,4,High School,Single,$120K +,Blue,41
711963183,Existing Customer,50,M,3,Uneducated,Married,Less than $40K,Blue,36
720903258,Attrited Customer,48,M,3,Unknown,Unknown,$60K - $80K,Blue,28
772404633,Existing Customer,49,M,2,Graduate,Married,$80K - $120K,Silver,39
713302758,Existing Customer,49,M,2,Graduate,Married,$120K +,Blue,40
717859233,Existing Customer,41,M,5,Graduate,Married,$80K - $120K,Blue,37
712955433,Existing Customer,36,F,4,Uneducated,Unknown,$40K - $60K,Blue,16
718292283,Existing Customer,52,F,1,High School,Single,$40K - $60K,Blue,42
713197308,Existing Customer,42,M,4,Graduate,Married,$60K - $80K,Silver,33
789175683,Existing Customer,49,F,2,College,Married,Less than $40K,Silver,38
811700058,Attrited Customer,41,M,2,Graduate,Single,$60K - $80K,Gold,36
818476383,Existing Customer,50,M,1,Unknown,Unknown,$120K +,Silver,45
720164358,Attrited Customer,53,F,4,Graduate,Single,$40K - $60K,Blue,43
710357208,Existing Customer,49,M,4,Uneducated,Married,$80K - $120K,Blue,39
711325308,Attrited Customer,46,M,3,Unknown,Single,$80K - $120K,Blue,34
721486908,Existing Customer,51,F,5,High School,Single,Less than $40K,Blue,36
711210633,Existing Customer,51,M,3,Uneducated,Single,$60K - $80K,Blue,42
712570458,Existing Customer,51,F,2,High School,Married,Less than $40K,Blue,33
712058133,Existing Customer,54,F,2,College,Single,Less than $40K,Blue,36
708153558,Existing Customer,46,M,5,Doctorate,Divorced,$120K +,Blue,31
709893858,Attrited Customer,43,M,3,Post-Graduate,Married,$40K - $60K,Blue,36
709225758,Existing Customer,48,F,3,Post-Graduate,Married,Unknown,Blue,37
709984083,Existing Customer,43,F,3,Unknown,Single,Less than $40K,Blue,36
711854808,Attrited Customer,41,M,3,High School,Married,$120K +,Blue,32
822125283,Existing Customer,49,M,3,Uneducated,Married,$80K - $120K,Blue,45
717340608,Existing Customer,51,F,3,High School,Single,Unknown,Gold,39
711084183,Existing Customer,47,F,5,Uneducated,Unknown,$40K - $60K,Blue,42
720891633,Attrited Customer,53,F,2,High School,Single,Less than $40K,Blue,46
719607183,Existing Customer,55,F,2,Graduate,Single,Unknown,Blue,42
