CLIENTNUM,Attrited Customer,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
715367058,Attrited Customer,43,M,3,College,Unknown,$60K - $80K,Blue,37,5,2,3,19044,0,19044,0.721,1780,44,0.76,0,0.00019313,0.99981
714573258,Attrited Customer,36,M,2,Post-Graduate,Single,$60K - $80K,Blue,30,4,2,4,1606,798,808,0.59,2229,45,1.045,0.497,0.00038424,0.99962
712281183,Attrited Customer,55,M,4,Graduate,Married,$120K +,Blue,36,4,2,2,24336,856,23480,0.459,1425,33,0.65,0.035,0.00011937,0.99988
717670758,Attrited Customer,30,F,1,Graduate,Single,Less than $40K,Blue,20,5,2,3,5030,1327,3703,0.803,2523,71,0.775,0.264,0.00017969,0.99982
720666333,Attrited Customer,36,M,3,Unknown,Married,$120K +,Blue,24,6,3,2,24577,0,24577,0.75,1897,39,0.393,0,0.00020516,0.99979
771556308,Attrited Customer,26,F,0,High School,Single,Less than $40K,Blue,13,6,3,4,3517,1195,2322,0.556,2255,48,0.5,0.34,0.00043049,0.99957
708931908,Attrited Customer,48,M,3,High School,Single,$40K - $60K,Blue,36,3,2,3,7400,636,6764,0.972,1568,51,0.5,0.086,0.00019311,0.99981
718894233,Attrited Customer,53,F,2,Graduate,Married,$40K - $60K,Blue,36,6,2,4,2956,1391,1565,0.698,2116,63,0.575,0.471,0.00032656,0.99967
771544533,Attrited Customer,42,F,5,High School,Married,Unknown,Blue,30,3,1,4,3578,0,3578,0.759,1015,36,0.44,0,0.99374,0.00626
708927108,Attrited Customer,53,M,2,Graduate,Married,$120K +,Blue,36,1,3,2,12778,507,12271,0.967,1133,28,0.4,0.04,0.99447,0.00553
717831783,Attrited Customer,58,F,2,Uneducated,Married,Less than $40K,Blue,45,3,3,4,1942,1536,406,0.615,1371,38,0.407,0.791,0.00053055,0.99947
709288383,Attrited Customer,32,M,2,Graduate,Divorced,$80K - $120K,Blue,26,5,1,3,29961,789,29172,0.833,2337,69,0.605,0.026,9.26E-05,0.99991
710813733,Attrited Customer,48,M,4,Uneducated,Married,$60K - $80K,Silver,35,5,3,4,33791,0,33791,0.712,1546,41,0.577,0,0.00050277,0.9995
721084833,Attrited Customer,48,M,5,High School,Married,$40K - $60K,Silver,34,5,0,2,17657,2018,15639,0.55,1682,39,0.95,0.114,1.85E-05,0.99998
711258108,Attrited Customer,54,M,1,College,Married,$120K +,Blue,44,4,3,2,2821,2415,406,0.441,1419,36,0.8,0.856,0.00016415,0.99984
710149008,Attrited Customer,59,M,0,High School,Married,Less than $40K,Blue,47,6,3,4,1479,787,692,0.865,2139,70,0.556,0.532,0.00043049,0.99957
711902058,Attrited Customer,35,M,2,Graduate,Married,$60K - $80K,Blue,36,3,3,2,1438.3,0,1438.3,1.623,2492,55,0.897,0,0.00017987,0.99982
716757033,Attrited Customer,37,M,4,Post-Graduate,Married,$40K - $60K,Blue,27,5,1,4,6859,1766,5093,1.186,3045,56,0.697,0.257,0.00019502,0.9998
712688433,Attrited Customer,36,M,3,High School,Divorced,$120K +,Blue,36,3,2,3,3404,1568,1836,1.055,2406,65,0.857,0.461,0.00019311,0.99981
713203908,Attrited Customer,26,M,0,Uneducated,Single,$40K - $60K,Blue,15,4,1,3,2158,1695,463,0.766,1833,27,0.588,0.785,8.17E-05,0.99992
711772008,Attrited Customer,35,F,3,Graduate,Single,Less than $40K,Blue,22,1,2,1,1890,666,1224,0.691,1483,36,0.5,0.352,0.98616,0.01384
708799983,Attrited Customer,40,M,1,Post-Graduate,Married,$60K - $80K,Blue,36,6,3,4,18386,890,17496,0.361,1698,43,0.483,0.048,0.99825,0.00175068
778882758,Attrited Customer,55,F,2,Unknown,Married,Unknown,Blue,36,5,5,4,3602,2013,1589,0.839,1935,47,1.474,0.559,0.00063344,0.99937
709157133,Attrited Customer,39,M,1,Unknown,Divorced,$80K - $120K,Blue,34,6,1,3,3766,1049,2717,0.666,1514,51,0.645,0.279,9.56E-05,0.9999
741344808,Attrited Customer,39,F,2,Graduate,Married,Less than $40K,Blue,32,4,2,4,5634,2057,3577,1.399,2905,63,0.969,0.365,0.00032656,0.99967
739692933,Attrited Customer,46,F,2,Unknown,Single,$40K - $60K,Blue,29,4,2,4,3126,2517,609,1.235,1638,41,0.519,0.805,0.00035894,0.99964
766429908,Attrited Customer,49,M,2,High School,Unknown,$60K - $80K,Blue,42,6,1,2,3017,786,2231,1.081,1640,37,0.762,0.261,5.35E-05,0.99995
802087683,Attrited Customer,32,M,0,Post-Graduate,Married,$60K - $80K,Blue,26,6,2,3,5478,1491,3987,1.304,2456,55,0.571,0.272,0.0001933,0.99981
712491108,Attrited Customer,35,M,1,Post-Graduate,Married,$80K - $120K,Blue,20,6,3,4,13046,1177,11869,1.214,2601,52,0.733,0.09,0.00056988,0.99943
714767508,Attrited Customer,39,M,2,Graduate,Married,$40K - $60K,Blue,31,5,3,2,8687,1146,7541,1.8,2279,33,1.357,0.132,0.00017987,0.99982
720376008,Attrited Customer,53,F,2,Graduate,Married,Less than $40K,Blue,40,6,2,4,6174,1421,4753,0.669,2043,52,0.793,0.23,0.00032656,0.99967
779126658,Attrited Customer,26,F,0,Graduate,Single,$40K - $60K,Blue,13,5,1,2,5655,0,5655,0.842,2312,61,0.649,0,4.73E-05,0.99995
793222008,Attrited Customer,32,M,0,High School,Married,$60K - $80K,Blue,26,5,2,3,5397,1784,3613,0.904,2056,49,0.633,0.331,0.0001597,0.99984
720812433,Attrited Customer,54,M,2,College,Married,$120K +,Blue,46,6,1,2,28465,0,28465,0.696,1693,37,1.056,0,5.35E-05,0.99995
717623583,Attrited Customer,36,F,3,High School,Married,Less than $40K,Blue,27,4,2,4,3444,2441,1003,1.563,2668,51,0.545,0.709,0.00032942,0.99967
708878508,Attrited Customer,45,F,3,High School,Married,Less than $40K,Blue,37,4,1,3,2104,1267,837,0.677,1732,35,1.059,0.602,9.34E-05,0.99991
710043408,Attrited Customer,49,M,3,Graduate,Married,$80K - $120K,Blue,37,4,1,4,15610,2048,13562,0.657,1916,58,0.526,0.131,0.00016399,0.99984
789079758,Attrited Customer,44,M,4,Doctorate,Unknown,$120K +,Blue,32,3,2,3,34516,1356,33160,1.169,1531,48,0.655,0.039,0.00029051,0.99971
721311333,Attrited Customer,32,M,1,High School,Married,Unknown,Blue,22,3,1,4,16912,1590,15322,1.274,2413,41,0.708,0.094,0.00014421,0.99986
710749458,Attrited Customer,64,F,0,Doctorate,Married,Less than $40K,Blue,53,4,1,3,5462,1864,3598,0.67,1523,35,0.667,0.341,0.00011504,0.99988
778275783,Attrited Customer,37,F,2,Unknown,Unknown,Less than $40K,Blue,27,5,1,2,2868,1434,1434,0.777,2909,64,0.488,0.5,6.05E-05,0.99994
799498158,Attrited Customer,31,M,1,Post-Graduate,Married,$60K - $80K,Blue,22,5,1,3,2685,1580,1105,0.727,1642,36,0.636,0.588,0.00010231,0.9999
716334258,Attrited Customer,49,F,3,Uneducated,Divorced,$40K - $60K,Blue,36,5,1,2,5238,1365,3873,1.027,1834,43,1.263,0.261,5.88E-05,0.99994
716075208,Attrited Customer,32,F,3,High School,Married,Less than $40K,Blue,22,4,2,4,4561,2029,2532,0.768,1874,38,0.52,0.445,0.00032942,0.99967
780276258,Attrited Customer,53,M,2,High School,Married,$120K +,Blue,39,3,2,3,13091,985,12106,0.322,1452,37,0.276,0.075,0.0001861,0.99981
789282333,Attrited Customer,62,F,0,Graduate,Married,Unknown,Blue,51,3,3,3,10826,1274,9552,0.602,1355,34,0.619,0.118,0.0002596,0.99974
811571733,Attrited Customer,26,F,0,Unknown,Single,Unknown,Blue,13,4,2,2,2600,1876,724,0.606,2625,45,0.364,0.722,0.00010736,0.99989
709429533,Attrited Customer,49,F,5,Graduate,Divorced,Unknown,Blue,35,6,3,4,2561,0,2561,1.021,2047,41,0.864,0,0.00053272,0.99947
715247508,Attrited Customer,30,F,1,Graduate,Married,Less than $40K,Blue,36,3,2,2,7087,1060,6027,0.709,1712,37,0.609,0.15,0.00010684,0.99989
718784358,Attrited Customer,34,M,4,Uneducated,Single,$120K +,Blue,36,6,3,2,34516,2517,31999,0.975,1969,46,1.3,0.073,0.00019396,0.99981
751450008,Attrited Customer,41,M,1,Post-Graduate,Single,$40K - $60K,Blue,32,3,2,4,10266,1390,8876,0.593,1720,42,0.556,0.135,0.00036066,0.99964
719227233,Attrited Customer,27,F,1,Unknown,Single,Less than $40K,Blue,36,3,3,3,1553,723,830,0.666,1954,43,0.344,0.466,0.00031211,0.99969
711050058,Attrited Customer,33,F,2,Uneducated,Married,$40K - $60K,Blue,23,4,2,4,6732,0,6732,0.856,1644,45,0.731,0,0.00033577,0.99966
779040408,Attrited Customer,56,M,2,High School,Married,$120K +,Blue,37,3,1,2,12181,1702,10479,0.834,1478,33,0.5,0.14,5.35E-05,0.99995
714024858,Attrited Customer,36,M,3,High School,Married,$80K - $120K,Blue,27,3,1,2,7056,0,7056,0.815,1739,35,0.842,0,5.56E-05,0.99994
789849108,Attrited Customer,35,M,1,Graduate,Single,$60K - $80K,Blue,25,6,1,2,14365,0,14365,0.61,2290,62,0.632,0,5.17E-05,0.99995
710391258,Attrited Customer,27,M,0,Graduate,Married,$40K - $60K,Blue,36,3,2,4,11473,829,10644,0.707,2147,41,0.519,0.072,0.00028024,0.99972
718830183,Attrited Customer,46,M,1,High School,Single,$60K - $80K,Blue,38,5,2,4,23996,2517,21479,0.488,1339,29,0.381,0.105,0.00029799,0.9997
779696883,Attrited Customer,48,M,2,Graduate,Divorced,$60K - $80K,Blue,33,4,2,4,2998,1789,1209,0.807,1825,31,0.348,0.597,0.00032656,0.99967
719249733,Attrited Customer,54,M,1,Unknown,Single,$80K - $120K,Blue,36,6,2,2,30011,1232,28779,0.944,1676,41,0.783,0.041,0.00011743,0.99988
737971833,Attrited Customer,38,M,1,Graduate,Married,$60K - $80K,Blue,31,6,3,3,2405,1553,852,1.156,2503,40,0.667,0.646,0.00028395,0.99972
772468983,Attrited Customer,36,M,1,Post-Graduate,Married,$80K - $120K,Blue,26,3,4,2,21927,1291,20636,0.864,1946,37,0.542,0.059,0.00024008,0.99976
710990283,Attrited Customer,56,M,1,High School,Married,$80K - $120K,Blue,36,4,1,2,3906,1851,2055,0.73,1839,33,0.833,0.474,5.03E-05,0.99995
808750458,Attrited Customer,32,M,1,Doctorate,Single,$60K - $80K,Blue,27,5,3,3,10029,606,9423,0.727,2192,58,0.657,0.06,0.00041087,0.99959
719692983,Attrited Customer,36,M,2,Doctorate,Married,$60K - $80K,Blue,30,3,3,4,4934,1504,3430,1.52,2747,42,0.448,0.305,0.00074656,0.99925
719125158,Attrited Customer,35,F,2,High School,Single,Less than $40K,Silver,15,5,2,2,13882,1452,12430,0.771,2685,71,0.511,0.105,1.00E-04,0.9999
787509408,Attrited Customer,26,M,0,College,Single,Unknown,Blue,13,6,3,2,2347,0,2347,0.863,2595,56,0.333,0,0.00015007,0.99985
719206308,Attrited Customer,32,M,1,High School,Married,$60K - $80K,Blue,24,4,2,2,4116,1223,2893,0.73,1657,38,0.52,0.297,0.00010386,0.9999
717141858,Attrited Customer,56,F,2,High School,Single,$40K - $60K,Blue,36,4,1,2,13904,625,13279,0.673,3151,67,0.595,0.045,5.35E-05,0.99995
713172408,Attrited Customer,54,M,1,Unknown,Married,$80K - $120K,Blue,43,4,2,4,32558,2016,30542,0.506,1440,37,0.423,0.062,0.00033692,0.99966
720314583,Attrited Customer,54,M,2,Unknown,Married,$80K - $120K,Blue,44,4,1,2,12902,1860,11042,0.492,1273,33,0.375,0.144,6.05E-05,0.99994
708347583,Attrited Customer,37,F,4,Uneducated,Married,Less than $40K,Blue,36,4,1,4,2509,1144,1365,0.692,1804,38,0.583,0.456,0.00017042,0.99983
711006783,Attrited Customer,38,F,1,Graduate,Single,Less than $40K,Blue,22,3,3,3,2484,2149,335,0.669,1200,28,0.647,0.865,0.00028395,0.99972
718274283,Attrited Customer,35,M,3,College,Single,$60K - $80K,Blue,36,5,1,3,2780,0,2780,0.565,2469,67,0.811,0,9.35E-05,0.99991
803977008,Attrited Customer,39,M,2,Unknown,Married,$60K - $80K,Blue,34,6,2,4,5219,1826,3393,1.011,1715,35,1.188,0.35,0.00035894,0.99964
715216908,Attrited Customer,48,M,4,Doctorate,Single,$80K - $120K,Blue,36,6,3,4,18102,1381,16721,0.513,1486,32,0.143,0.076,0.00078294,0.99922
779611008,Attrited Customer,29,M,0,Graduate,Married,$40K - $60K,Blue,18,4,3,4,4532,0,4532,0.734,1885,55,0.528,0,0.00044282,0.99956
811467708,Attrited Customer,33,M,2,Graduate,Married,$80K - $120K,Blue,28,4,2,2,22399,1431,20968,1.019,2390,62,0.722,0.064,0.00011382,0.99989
812597508,Attrited Customer,39,F,1,High School,Married,$40K - $60K,Blue,34,6,5,3,4489,2498,1991,0.779,2153,58,0.568,0.556,0.00030831,0.99969
718651083,Attrited Customer,35,F,2,Graduate,Single,Unknown,Blue,25,4,1,4,10329,514,9815,0.708,2461,68,0.838,0.05,0.00015804,0.99984
708577308,Attrited Customer,43,F,1,Unknown,Divorced,Less than $40K,Blue,36,4,2,3,2637,1272,1365,0.728,1569,39,1.053,0.482,0.00019751,0.9998
813990483,Attrited Customer,27,F,0,High School,Married,Less than $40K,Blue,22,4,1,2,1864,1384,480,0.904,1662,32,0.391,0.742,4.59E-05,0.99995
816319008,Attrited Customer,52,F,2,Graduate,Single,Unknown,Blue,47,6,3,3,13276,1917,11359,1.075,1901,33,0.833,0.144,0.00030251,0.9997
789627258,Attrited Customer,31,M,1,Graduate,Single,$40K - $60K,Blue,25,5,3,3,1935,1033,902,0.623,2498,60,1,0.534,0.00028395,0.99972
713346558,Attrited Customer,45,M,4,Graduate,Divorced,$60K - $80K,Blue,37,5,2,4,6784,891,5893,1.047,1900,28,0.556,0.131,0.00034248,0.99966
708744933,Attrited Customer,35,M,2,High School,Married,$60K - $80K,Blue,36,4,2,4,19127,1880,17247,0.788,1859,33,0.571,0.098,0.00031746,0.99968
708828258,Attrited Customer,55,M,2,College,Married,$120K +,Blue,37,5,2,3,32641,1551,31090,0.488,1327,30,0.304,0.048,0.00018612,0.99981
713511108,Attrited Customer,61,M,1,Uneducated,Married,$40K - $60K,Blue,47,5,3,4,1438.3,847,591.3,0.436,1397,43,0.483,0.589,0.000498,0.9995
710208633,Attrited Customer,37,F,1,Graduate,Married,Less than $40K,Blue,31,5,2,2,2417,1929,488,0.886,1773,42,0.556,0.798,0.00010684,0.99989
824165658,Attrited Customer,38,M,2,Unknown,Married,$80K - $120K,Blue,34,4,1,3,19259,2266,16993,0.92,1388,27,0.929,0.118,0.00010183,0.9999
826513233,Attrited Customer,54,F,3,Unknown,Married,Less than $40K,Blue,50,6,2,2,3796,2396,1400,0.569,2069,54,0.742,0.631,0.00012982,0.99987
788789658,Attrited Customer,40,M,5,Unknown,Unknown,$80K - $120K,Blue,22,6,1,4,4042,1744,2298,0.582,1471,37,0.542,0.431,0.00017934,0.99982
717837858,Attrited Customer,47,M,5,College,Married,$120K +,Blue,34,3,1,2,17603,1063,16540,1.065,2902,64,0.641,0.06,5.53E-05,0.99994
709382958,Attrited Customer,55,F,2,Graduate,Married,$40K - $60K,Blue,46,6,1,4,2894,2077,817,0.574,1017,25,0.562,0.718,0.00015804,0.99984
716253858,Attrited Customer,37,M,5,Post-Graduate,Married,$80K - $120K,Blue,26,2,1,2,16730,1956,14774,0.675,1740,43,0.536,0.117,6.69E-05,0.99993
713725683,Attrited Customer,36,F,0,College,Single,Less than $40K,Blue,27,6,3,2,3282,1843,1439,0.625,2614,79,0.646,0.562,0.00015007,0.99985
710364258,Attrited Customer,53,F,2,Uneducated,Married,Unknown,Blue,41,4,2,2,15815,1217,14598,1.266,2135,48,0.846,0.077,0.00011703,0.99988
816033783,Attrited Customer,26,M,0,High School,Single,$60K - $80K,Blue,21,6,2,3,1672,957,715,0.576,2099,34,0.417,0.572,0.0001597,0.99984
715065483,Attrited Customer,45,F,3,Graduate,Divorced,Less than $40K,Blue,36,4,3,3,8121,1595,6526,0.743,1914,45,0.5,0.196,0.0003139,0.99969
718751133,Attrited Customer,36,F,2,Unknown,Married,Less than $40K,Blue,26,4,1,4,3182,2435,747,0.868,1670,30,0.765,0.765,0.00017371,0.99983
713983308,Attrited Customer,60,M,0,Post-Graduate,Married,$60K - $80K,Blue,49,5,1,4,3182,1928,1254,0.509,1233,35,0.4,0.606,0.00015958,0.99984
718418958,Attrited Customer,30,M,1,Post-Graduate,Divorced,Less than $40K,Blue,36,6,2,4,5061,0,5061,0.911,1309,38,0.462,0,0.99724,0.002764
779367858,Attrited Customer,39,M,4,High School,Married,$60K - $80K,Blue,28,5,3,3,6224,1898,4326,1.103,3014,58,0.706,0.305,0.00030842,0.99969
711285633,Attrited Customer,33,F,0,Unknown,Single,Unknown,Blue,36,6,1,3,2735,1769,966,1.465,3306,71,0.972,0.647,8.74E-05,0.99991
714974658,Attrited Customer,48,F,4,College,Married,Less than $40K,Blue,36,6,1,4,2464,1867,597,0.6,1219,35,1.333,0.758,0.00016114,0.99984
716374308,Attrited Customer,39,M,3,Graduate,Married,$60K - $80K,Blue,33,4,3,2,3477,1875,1602,0.907,1897,50,1.083,0.539,0.00018665,0.99981
713416233,Attrited Customer,38,M,2,Graduate,Married,$80K - $120K,Blue,24,5,2,2,3242,2076,1166,0.612,1841,46,0.533,0.64,0.00011382,0.99989
797643708,Attrited Customer,47,M,1,High School,Married,$120K +,Blue,41,3,1,4,27858,1314,26544,0.676,1772,53,0.559,0.047,0.00014421,0.99986
808292958,Attrited Customer,26,M,0,Graduate,Single,Less than $40K,Blue,20,6,2,3,1438.3,495,943.3,1.062,2546,40,0.333,0.344,0.00016428,0.99984
719831958,Attrited Customer,49,M,3,College,Single,$120K +,Blue,36,5,2,4,34516,0,34516,0.646,1793,44,0.833,0,0.00032945,0.99967
708860358,Attrited Customer,38,M,3,High School,Married,$80K - $120K,Blue,22,4,2,3,6361,694,5667,0.844,1499,31,0.938,0.109,0.00019311,0.99981
717385983,Attrited Customer,30,M,0,Graduate,Married,Less than $40K,Blue,21,6,6,2,2490,0,2490,0.859,1645,30,0.667,0,0.00012185,0.99988
719049033,Attrited Customer,53,M,3,High School,Married,$120K +,Blue,44,5,6,4,14057,1655,12402,0.676,2073,60,0.333,0.118,0.00041093,0.99959
717581658,Attrited Customer,49,M,2,Unknown,Single,$60K - $80K,Blue,38,4,1,2,2461,1586,875,1.676,1729,35,0.75,0.644,6.05E-05,0.99994
714347508,Attrited Customer,35,M,2,Uneducated,Single,$60K - $80K,Blue,21,4,3,3,7766,1278,6488,0.806,2423,74,0.609,0.165,0.00031104,0.99969
803833608,Attrited Customer,40,M,3,Uneducated,Single,$40K - $60K,Silver,33,4,1,3,21308,564,20744,0.448,1322,38,0.652,0.026,8.93E-05,0.99991
712576908,Attrited Customer,30,M,0,High School,Married,$60K - $80K,Blue,36,5,2,4,4516,2252,2264,0.889,1819,24,0.846,0.499,0.00027243,0.99973
778511733,Attrited Customer,42,F,3,College,Single,$40K - $60K,Blue,30,6,3,2,5424,1812,3612,0.513,1634,44,0.76,0.334,0.00018146,0.99982
721464783,Attrited Customer,62,F,0,Graduate,Married,Less than $40K,Blue,36,3,2,2,1764,1540,224,0.937,2094,47,0.958,0.873,9.77E-05,0.9999
821179233,Attrited Customer,50,F,1,Post-Graduate,Single,$40K - $60K,Blue,46,1,3,3,1493,932,561,0.466,1554,43,0.344,0.624,0.99702,0.00298315
713126733,Attrited Customer,56,M,3,College,Married,$120K +,Blue,43,6,2,2,17539,2517,15022,0.743,1220,30,0.765,0.144,0.00011483,0.99989
719688408,Attrited Customer,45,M,3,Graduate,Married,$80K - $120K,Silver,36,6,2,3,34516,0,34516,0.534,3530,68,0.659,0,0.00017949,0.99982
779811183,Attrited Customer,35,F,3,Uneducated,Married,Less than $40K,Blue,25,4,1,2,2149,1118,1031,0.903,1581,30,1,0.52,5.88E-05,0.99994
771086208,Attrited Customer,57,F,2,Graduate,Married,Less than $40K,Blue,44,3,4,4,6256,1530,4726,0.647,1629,43,0.344,0.245,0.00062355,0.99938
715217733,Attrited Customer,33,F,2,High School,Single,Unknown,Blue,25,5,1,4,11922,792,11130,0.667,2154,61,0.525,0.066,0.00015363,0.99985
813752433,Attrited Customer,43,F,3,Graduate,Single,Less than $40K,Blue,38,5,2,4,4075,1986,2089,1.214,2449,27,0.038,0.487,0.99706,0.00294141
711876333,Attrited Customer,53,M,3,Graduate,Married,$80K - $120K,Blue,36,5,1,4,7290,2151,5139,0.583,1312,29,0.526,0.295,0.00016399,0.99984
715256658,Attrited Customer,50,M,2,College,Single,$60K - $80K,Blue,36,5,3,2,5965,688,5277,0.673,3382,58,1.071,0.115,0.00017488,0.99983
711329658,Attrited Customer,30,M,0,High School,Married,$120K +,Blue,13,3,1,4,9007,1965,7042,0.698,1925,42,0.448,0.218,0.00013184,0.99987
710227908,Attrited Customer,37,F,3,Graduate,Single,Less than $40K,Blue,36,3,2,3,6077,1397,4680,0.834,2837,74,0.609,0.23,0.00019864,0.9998
716362008,Attrited Customer,37,M,2,Doctorate,Married,$40K - $60K,Blue,29,3,3,2,1808,1009,799,0.796,1744,35,0.944,0.558,0.00026028,0.99974
714939708,Attrited Customer,45,M,3,Graduate,Single,$80K - $120K,Blue,36,6,1,3,12810,0,12810,1.363,3174,74,1.114,0,9.61E-05,0.9999
708083283,Attrited Customer,58,M,0,Unknown,Single,$40K - $60K,Blue,45,3,1,3,3421,2517,904,0.992,992,21,0.4,0.736,0.98869,0.01131
719431608,Attrited Customer,63,F,0,College,Married,$40K - $60K,Blue,53,6,1,4,3118,1528,1590,0.604,1291,24,0.6,0.49,0.00013185,0.99987
769411758,Attrited Customer,43,M,1,Graduate,Single,$60K - $80K,Blue,37,4,3,4,20013,922,19091,0.655,1518,39,0.625,0.046,0.00048435,0.99952
714248733,Attrited Customer,26,F,0,Unknown,Single,Unknown,Blue,13,4,1,2,4395,1240,3155,0.662,2272,46,0.438,0.282,5.20E-05,0.99995
804481608,Attrited Customer,37,F,1,Unknown,Single,Less than $40K,Blue,32,6,3,3,9661,0,9661,0.926,2825,60,0.818,0,0.00031211,0.99969
714631833,Attrited Customer,53,M,4,Graduate,Married,$60K - $80K,Blue,44,3,2,4,1973,1324,649,0.805,1587,38,0.52,0.671,0.00034248,0.99966
769751958,Attrited Customer,55,M,3,Unknown,Married,$120K +,Blue,49,3,2,4,9926,2018,7908,0.618,2235,57,0.357,0.203,0.00037246,0.99963
717999183,Attrited Customer,36,M,3,High School,Married,$60K - $80K,Blue,36,6,3,3,4108,1659,2449,1.202,2275,58,0.871,0.404,0.00030516,0.99969
713075283,Attrited Customer,51,M,3,High School,Single,$120K +,Blue,36,5,1,4,20741,2504,18237,0.8,1818,51,1.04,0.121,0.00015942,0.99984
711561108,Attrited Customer,36,M,4,Graduate,Single,$80K - $120K,Blue,24,6,1,2,16335,892,15443,0.673,2733,71,0.919,0.055,5.78E-05,0.99994
709854483,Attrited Customer,35,F,1,High School,Married,Unknown,Blue,17,5,3,3,4588,2517,2071,1.525,2442,62,0.632,0.549,0.00027604,0.99972
713630733,Attrited Customer,34,F,2,Graduate,Single,Less than $40K,Blue,24,5,3,3,5712,1955,3757,0.969,2617,54,0.8,0.342,0.00030251,0.9997
717599283,Attrited Customer,57,M,0,Doctorate,Married,$60K - $80K,Blue,36,3,1,2,5335,1206,4129,0.69,1844,49,0.75,0.226,6.84E-05,0.99993
806407308,Attrited Customer,54,F,3,College,Single,Unknown,Blue,49,6,2,3,13184,0,13184,1.166,2047,33,0.179,0,0.99485,0.00515
712730583,Attrited Customer,29,M,0,Uneducated,Married,$60K - $80K,Blue,20,5,2,3,8592,1201,7391,0.778,1842,50,0.852,0.14,0.00016891,0.99983
712142733,Attrited Customer,37,F,3,Post-Graduate,Married,Less than $40K,Blue,26,5,3,2,1910,1164,746,0.744,2028,39,1.053,0.609,0.00021962,0.99978
720153258,Attrited Customer,53,F,2,College,Single,Less than $40K,Blue,45,6,3,3,6210,1083,5127,0.621,3095,62,0.59,0.174,0.00029411,0.99971
814086333,Attrited Customer,36,M,3,College,Married,$40K - $60K,Blue,31,6,2,4,2220,1337,883,0.768,1685,44,0.375,0.602,0.00032945,0.99967
715524708,Attrited Customer,49,M,5,Unknown,Single,$40K - $60K,Silver,41,4,2,2,20756,1710,19046,0.816,1502,31,0.824,0.082,0.00011671,0.99988
713307708,Attrited Customer,64,F,0,Unknown,Married,$40K - $60K,Blue,55,6,3,2,2895,2517,378,0.322,1541,37,0.609,0.869,0.00016966,0.99983
714069858,Attrited Customer,53,M,3,Graduate,Married,$60K - $80K,Blue,36,4,3,2,3539,2517,1022,0.569,1677,45,0.5,0.711,0.00018665,0.99981
712789383,Attrited Customer,52,M,1,Graduate,Married,$120K +,Blue,44,6,1,4,9274,2097,7177,0.776,2048,59,0.639,0.226,0.00014834,0.99985
787983633,Attrited Customer,35,F,3,Uneducated,Married,Less than $40K,Blue,26,6,1,3,3187,2517,670,1.214,2072,33,0.833,0.79,9.88E-05,0.9999
758583708,Attrited Customer,37,F,3,Graduate,Single,Less than $40K,Blue,24,2,1,4,2802,2460,342,1.029,1406,28,0.077,0.878,0.99394,0.00606
717130383,Attrited Customer,50,M,0,Uneducated,Married,$60K - $80K,Blue,36,4,3,3,2334,707,1627,0.561,1386,30,0.5,0.303,0.00026692,0.99973
720770883,Attrited Customer,65,F,0,Graduate,Single,Less than $40K,Blue,56,5,3,3,1438.3,0,1438.3,0.76,2249,61,0.564,0,0.0002596,0.99974
716797758,Attrited Customer,53,F,2,Unknown,Married,Less than $40K,Blue,44,3,2,4,3519,0,3519,0.548,1670,33,0.65,0,0.00035894,0.99964
713835258,Attrited Customer,53,M,1,Unknown,Married,$120K +,Blue,48,3,2,3,3088,2083,1005,0.633,1561,40,0.538,0.675,0.00019751,0.9998
